city_no,city,country_no,country
4912,Solikamsk,162,Russia
4913,Kizel,162,Russia
4914,Pakhachi,162,Russia
4915,Oymyakon,162,Russia
4916,Timiryazevskiy,162,Russia
4917,Asino,162,Russia
4918,Strezhevoy,162,Russia
4919,Cherkessk,162,Russia
4920,Vladikavkaz,162,Russia
4921,Blagodarnyy,162,Russia
4922,Zelenokumsk,162,Russia
4923,Mukhomornoye,162,Russia
4924,Beringovskiy,162,Russia
4925,Bilibino,162,Russia
4926,Mys Shmidta,162,Russia
4927,Egvekinot,162,Russia
4928,Sovetsk,162,Russia
4929,Nikel,162,Russia
4930,Monchegorsk,162,Russia
4931,Kirovsk,162,Russia
4932,Borovichi,162,Russia
4933,Staraya Russa,162,Russia
4934,Volkhov,162,Russia
4935,Tikhvin,162,Russia
4936,Svetogorsk,162,Russia
4937,Gatchina,162,Russia
4938,Luga,162,Russia
4939,Klintsy,162,Russia
4940,Roslavl,162,Russia
4941,Safonovo,162,Russia
4942,Vyazma,162,Russia
4943,Segezha,162,Russia
4944,Vichuga,162,Russia
4945,Sharya,162,Russia
4946,Buy,162,Russia
4947,Dzerzhinsk,162,Russia
4948,Vyska,162,Russia
4949,Kimry,162,Russia
4950,Bezhetsk,162,Russia
4951,Nelidovo,162,Russia
4952,Bologoye,162,Russia
4953,Torzhok,162,Russia
4954,Sokol,162,Russia
4955,Cherepovets,162,Russia
4956,Rybinsk,162,Russia
4957,Rostov,162,Russia
4958,Kaluga,162,Russia
4959,Kirov,162,Russia
4960,Obninsk,162,Russia
4961,Lgov,162,Russia
4962,Zheleznogorsk,162,Russia
4963,Gryazi,162,Russia
4964,Yegoryevsk,162,Russia
4965,Podolsk,162,Russia
4966,Solnechnogorsk,162,Russia
4967,Noginsk,162,Russia
4968,Serpukhov,162,Russia
4969,Livny,162,Russia
4970,Mtsensk,162,Russia
4971,Salsk,162,Russia
4972,Belaya Kalitva,162,Russia
4973,Shakhty,162,Russia
4974,Millerovo,162,Russia
4975,Yefremov,162,Russia
4976,Bogoroditsk,162,Russia
4977,Kamyshin,162,Russia
4978,Pallasovka,162,Russia
4979,Frolovo,162,Russia
4980,Volzhskiy,162,Russia
4981,Mikhaylovka,162,Russia
4982,Uryupinsk,162,Russia
4983,Starsy Oskol,162,Russia
4984,Alekseyevka,162,Russia
4985,Valuyki,162,Russia
4986,Tuapse,162,Russia
4987,Gelendzhik,162,Russia
4988,Labinsk,162,Russia
4989,Armavir,162,Russia
4990,Timashevsk,162,Russia
4991,Tikhoretsk,162,Russia
4992,Yeysk,162,Russia
4993,Saransk,162,Russia
4994,Kamenka,162,Russia
4995,Kuznetsk,162,Russia
4996,Serdobsk,162,Russia
4997,Kasimov,162,Russia
4998,Sasovo,162,Russia
4999,Kotovsk,162,Russia
5000,Morshansk,162,Russia
5001,Kovrov,162,Russia
5002,Murom,162,Russia
5003,Rayevskiy,162,Russia
5004,Sibay,162,Russia
5005,Kumertau,162,Russia
5006,Salavat,162,Russia
5007,Belebey,162,Russia
5008,Tuymazy,162,Russia
5009,Neftekamsk,162,Russia
5010,Troitsk,162,Russia
5011,Yemanzhelinsk,162,Russia
5012,Kartaly,162,Russia
5013,Asha,162,Russia
5014,Miass,162,Russia
5015,Kyshtym,162,Russia
5016,Kurtamysh,162,Russia
5017,Shadrinsk,162,Russia
5018,Varnek,162,Russia
5019,Bugrino,162,Russia
5020,Yamburg,162,Russia
5021,Nakhodka,162,Russia
5022,Sosnogorsk,162,Russia
5023,Sovetsk,162,Russia
5024,Slobodskoy,162,Russia
5025,Kirs,162,Russia
5026,Omutninsk,162,Russia
5027,Kotelnich,162,Russia
5028,Yoshkar Ola,162,Russia
5029,Kamensk Uralskiy,162,Russia
5030,Polevskoy,162,Russia
5031,Tavda,162,Russia
5032,Artemovskiy,162,Russia
5033,Nevyansk,162,Russia
5034,Verkhnyaya Salda,162,Russia
5035,Nizhnyaya Tura,162,Russia
5036,Karpinsk,162,Russia
5037,Ivdel,162,Russia
5038,Krasnoufimsk,162,Russia
5039,Sarapul,162,Russia
5040,Mozhga,162,Russia
5041,Votkinsk,162,Russia
5042,Glazov,162,Russia
5043,Kanash,162,Russia
5044,Shumerlya,162,Russia
5045,Alatyr,162,Russia
5046,Sol-lletsk,162,Russia
5047,Dombarovskiy,162,Russia
5048,Mednogorsk,162,Russia
5049,Gay,162,Russia
5050,Buzuluk,162,Russia
5051,Otradnyy,162,Russia
5052,Tolyatti,162,Russia
5053,Engels,162,Russia
5054,Pugachev,162,Russia
5055,Volsk,162,Russia
5056,Atkarsk,162,Russia
5057,Balashov,162,Russia
5058,Almetyevsk,162,Russia
5059,Chistopol,162,Russia
5060,Nizhnekamsk,162,Russia
5061,Dimitrovgrad,162,Russia
5062,Peregrebnoye,162,Russia
5063,Saranpaul,162,Russia
5064,Uray,162,Russia
5065,Laryak,162,Russia
5066,Kogalym,162,Russia
5067,Megion,162,Russia
5068,Cherlak,162,Russia
5069,Kalachinsk,162,Russia
5070,Nazyvayevsk,162,Russia
5071,Isikul,162,Russia
5072,Ishim,162,Russia
5073,Golyshmanovo,162,Russia
5074,Yalutorovsk,162,Russia
5075,Biysk,162,Russia
5076,Zmeinogorsk,162,Russia
5077,Aleysk,162,Russia
5078,Novoaltaysk,162,Russia
5079,Kamenna Obi,162,Russia
5080,Gornyak,162,Russia
5081,Kulunda,162,Russia
5082,Slavgorod,162,Russia
5083,Tashtagol,162,Russia
5084,Guryevsk,162,Russia
5085,Yurga,162,Russia
5086,Topki,162,Russia
5087,Mariinsk,162,Russia
5088,Shira,162,Russia
5089,Cherepanovo,162,Russia
5090,Kargat,162,Russia
5091,Ob,162,Russia
5092,Karasuk,162,Russia
5093,Barabinsk,162,Russia
5094,Tatarsk,162,Russia
5095,Kaspiysk,162,Russia
5096,Derbent,162,Russia
5097,Buynaksk,162,Russia
5098,Yessey,162,Russia
5099,Ulkan,162,Russia
5100,Kirensk,162,Russia
5101,Zheleznogorsk Ilimskiy,162,Russia
5102,Vikhorevka,162,Russia
5103,Biryusinsk,162,Russia
5104,Kodinskiy,162,Russia
5105,Artemovsk,162,Russia
5106,Uyar,162,Russia
5107,Uzhur,162,Russia
5108,Sayanogorsk,162,Russia
5109,Podkamennaya,162,Russia
5110,Igarka,162,Russia
5111,Agapa,162,Russia
5112,Boyarka,162,Russia
5113,Nordvik,162,Russia
5114,Chelyuskin,162,Russia
5115,Taksimo,162,Russia
5116,Gusinoozyorsk,162,Russia
5117,Aginskoye,162,Russia
5118,Progress,162,Russia
5119,Belogorsk,162,Russia
5120,Nyukzha,162,Russia
5121,Nerchinsk,162,Russia
5122,Kavalerovo,162,Russia
5123,Spassk Dalniy,162,Russia
5124,Shalaurova,162,Russia
5125,Logashkino,162,Russia
5126,Ust Kuyga,162,Russia
5127,Pokrovsk,162,Russia
5128,Verkhnevilyuysk,162,Russia
5129,Vitim,162,Russia
5130,Olyokminsk,162,Russia
5131,Tunguskhaya,162,Russia
5132,Natara,162,Russia
5133,Zhilinda,162,Russia
5134,Trofimovsk,162,Russia
5135,Tukchi,162,Russia
5136,Amursk,162,Russia
5137,Bikin,162,Russia
5138,Vyazemskiy,162,Russia
5139,Chegdomyn,162,Russia
5140,Siglan,162,Russia
5141,Karamken,162,Russia
5142,Strelka,162,Russia
5143,Severo Kurilsk,162,Russia
5144,Krasnogorsk,162,Russia
5145,Poronaysk,162,Russia
5146,Makarov,162,Russia
5147,Dolinsk,162,Russia
5148,Nevelsk,162,Russia
5149,Kudymkar,162,Russia
5150,Kungur,162,Russia
5151,Krasnokamsk,162,Russia
5152,Chusovoy,162,Russia
5153,Gubakha,162,Russia
5154,Utkholok,162,Russia
5155,Bol'sheretsk,162,Russia
5156,Il'pyrskiy,162,Russia
5157,Korf,162,Russia
5158,Kolpashevo,162,Russia
5159,Omolon,162,Russia
5160,Pevek,162,Russia
5161,Umba,162,Russia
5162,Kovda,162,Russia
5163,Velikiy Novgorod,162,Russia
5164,Velikiye Luki,162,Russia
5165,Belomorsk,162,Russia
5166,Kem,162,Russia
5167,Krasino,162,Russia
5168,Matochkin Shar,162,Russia
5169,Severodvinsk,162,Russia
5170,Kursk,162,Russia
5171,Tula,162,Russia
5172,Tambov,162,Russia
5173,Sterlitamak,162,Russia
5174,Kurgan,162,Russia
5175,Indiga,162,Russia
5176,Shoyna,162,Russia
5177,Novy Port,162,Russia
5178,Salekhard,162,Russia
5179,Gyda,162,Russia
5180,Tazovskiy,162,Russia
5181,Novy Urengoy,162,Russia
5182,Nadym,162,Russia
5183,Noyabrsk,162,Russia
5184,Syktyvkar,162,Russia
5185,Ukhta,162,Russia
5186,Serov,162,Russia
5187,Cheboksary,162,Russia
5188,Orsk,162,Russia
5189,Balakovo,162,Russia
5190,Igrim,162,Russia
5191,Nyagan,162,Russia
5192,Khanty Mansiysk,162,Russia
5193,Nizhenvartovsk,162,Russia
5194,Numto,162,Russia
5195,Tara,162,Russia
5196,Tobolsk,162,Russia
5197,Rubtsovsk,162,Russia
5198,Gorno Altaysk,162,Russia
5199,Prokopyevsk,162,Russia
5200,Makhachkala,162,Russia
5201,Tura,162,Russia
5202,Noginsk,162,Russia
5203,Yerema,162,Russia
5204,Tayshet,162,Russia
5205,Usolye Sibirskoye,162,Russia
5206,Slyudyanka,162,Russia
5207,Cheremkhovo,162,Russia
5208,Zima,162,Russia
5209,Tulun,162,Russia
5210,Nizhneudinsk,162,Russia
5211,Ust Kut,162,Russia
5212,Bodaybo,162,Russia
5213,Komsa,162,Russia
5214,Kansk,162,Russia
5215,Achinsk,162,Russia
5216,Yeniseysk,162,Russia
5217,Lesosibirsk,162,Russia
5218,Turukhansk,162,Russia
5219,Vorontsovo,162,Russia
5220,Starorybnoye,162,Russia
5221,Mikhaylova,162,Russia
5222,Dudinka,162,Russia
5223,Teli,162,Russia
5224,Novyy Uoyin,162,Russia
5225,Bagdarin,162,Russia
5226,Severobaykalsk,162,Russia
5227,Kyakhta,162,Russia
5228,Svobodnyy,162,Russia
5229,Zeya,162,Russia
5230,Magdagachi,162,Russia
5231,Shimanovsk,162,Russia
5232,Skovorodino,162,Russia
5233,Tynda,162,Russia
5234,Olovyannaya,162,Russia
5235,Mogocha,162,Russia
5236,Krasnokamensk,162,Russia
5237,Borzya,162,Russia
5238,Khilok,162,Russia
5239,Nakhodka,162,Russia
5240,Ussuriysk,162,Russia
5241,Lesozavodsk,162,Russia
5242,Kavache,162,Russia
5243,Verkhoyansk,162,Russia
5244,Cherskiy,162,Russia
5245,Srednekolymsk,162,Russia
5246,Zyryanka,162,Russia
5247,Eldikan,162,Russia
5248,Chagda,162,Russia
5249,Khandyga,162,Russia
5250,Ust Maya,162,Russia
5251,Neryungri,162,Russia
5252,Chernyshevskiy,162,Russia
5253,Terbyas,162,Russia
5254,Vilyuysk,162,Russia
5255,Sangar,162,Russia
5256,Menkere,162,Russia
5257,Saskylakh,162,Russia
5258,Govorovo,162,Russia
5259,Sagastyr,162,Russia
5260,Ust Olensk,162,Russia
5261,Suntar,162,Russia
5262,Olenek,162,Russia
5263,Udachnyy,162,Russia
5264,Birobidzhan,162,Russia
5265,Khakhar,162,Russia
5266,De Kastri,162,Russia
5267,Chumikan,162,Russia
5268,Komsomolsk na Amure,162,Russia
5269,Ayan,162,Russia
5270,Nikolayevsk na Amure,162,Russia
5271,Savetskaya Gavan,162,Russia
5272,Evensk,162,Russia
5273,Palatka,162,Russia
5274,Omsukchan,162,Russia
5275,Susuman,162,Russia
5276,Nogliki,162,Russia
5277,Aleksandrovsk Sakhalinskiy,162,Russia
5278,Korsakov,162,Russia
5279,Manily,162,Russia
5280,Oktyabrskiy,162,Russia
5281,Klyuchi,162,Russia
5282,Ust Kamchatsk,162,Russia
5283,Provideniya,162,Russia
5284,Uelen,162,Russia
5285,Kandalaksha,162,Russia
5286,Vyborg,162,Russia
5287,Kondopoga,162,Russia
5288,Rusanovo,162,Russia
5289,Mezen,162,Russia
5290,Velsk,162,Russia
5291,Kotlas,162,Russia
5292,Onega,162,Russia
5293,Ivanovo,162,Russia
5294,Kostroma,162,Russia
5295,Velikiy Ustyug,162,Russia
5296,Lipetsk,162,Russia
5297,Orel,162,Russia
5298,Volgodonsk,162,Russia
5299,Belgorod,162,Russia
5300,Novorossiysk,162,Russia
5301,Vladimir,162,Russia
5302,Birsk,162,Russia
5303,Zlatoust,162,Russia
5304,Amderma,162,Russia
5305,Naryan Mar,162,Russia
5306,Inta,162,Russia
5307,Usinsk,162,Russia
5308,Pechora,162,Russia
5309,Pervouralsk,162,Russia
5310,Izhevsk,162,Russia
5311,Akhtubinsk,162,Russia
5312,Elista,162,Russia
5313,Krasnoarmeysk,162,Russia
5314,Berezniki,162,Russia
5315,Naltchik,162,Russia
5316,Stavropol,162,Russia
5317,Ugolnye Kopi,162,Russia
5318,Kaliningrad,162,Russia
5319,Pskov,162,Russia
5320,Bryansk,162,Russia
5321,Smolensk,162,Russia
5322,Petrozavodsk,162,Russia
5323,Tver,162,Russia
5324,Vologda,162,Russia
5325,Yaroslavl,162,Russia
5326,Rostov,162,Russia
5327,Sochi,162,Russia
5328,Krasnodar,162,Russia
5329,Penza,162,Russia
5330,Ryazan,162,Russia
5331,Voronezh,162,Russia
5332,Magnitogorsk,162,Russia
5333,Chelyabinsk,162,Russia
5334,Vorkuta,162,Russia
5335,Kirov,162,Russia
5336,Nizhny Tagil,162,Russia
5337,Astrakhan,162,Russia
5338,Orenburg,162,Russia
5339,Saratov,162,Russia
5340,Ulyanovsk,162,Russia
5341,Omsk,162,Russia
5342,Tyumen,162,Russia
5343,Novokuznetsk,162,Russia
5344,Kemerovo,162,Russia
5345,Groznyy,162,Russia
5346,Ust-Ulimsk,162,Russia
5347,Angarsk,162,Russia
5348,Abakan,162,Russia
5349,Norilsk,162,Russia
5350,Khatanga,162,Russia
5351,Kyzyl,162,Russia
5352,Ulan Ude,162,Russia
5353,Blagoveshchensk,162,Russia
5354,Bukachacha,162,Russia
5355,Dalnegorsk,162,Russia
5356,Ambarchik,162,Russia
5357,Batagay,162,Russia
5358,Chokurdakh,162,Russia
5359,Ust Nera,162,Russia
5360,Lensk,162,Russia
5361,Aldan,162,Russia
5362,Mirnyy,162,Russia
5363,Zhigansk,162,Russia
5364,Okhotsk,162,Russia
5365,Khabarovsk,162,Russia
5366,Okha,162,Russia
5367,Yuzhno Sakhalinsk,162,Russia
5368,Tomsk,162,Russia
5369,Anadyr,162,Russia
5370,Murmansk,162,Russia
5371,Archangel,162,Russia
5372,Nizhny Novgorod,162,Russia
5373,Volgograd,162,Russia
5374,Ufa,162,Russia
5375,Yekaterinburg,162,Russia
5376,Samara,162,Russia
5377,Kazan,162,Russia
5378,Surgut,162,Russia
5379,Barnaul,162,Russia
5380,Novosibirsk,162,Russia
5381,Bratsk,162,Russia
5382,Irkutsk,162,Russia
5383,Krasnoyarsk,162,Russia
5384,Dickson,162,Russia
5385,Chita,162,Russia
5386,Vladivostok,162,Russia
5387,Nizhneyansk,162,Russia
5388,Yakutsk,162,Russia
5389,Tiksi,162,Russia
5390,Magadan,162,Russia
5391,Perm,162,Russia
5392,Palana,162,Russia
5393,Petropavlovsk Kamchatskiy,162,Russia
5394,St. Petersburg,162,Russia
5395,Moscow,162,Russia
5396,Gikongoro,163,Rwanda
5397,Kibuye,163,Rwanda
5398,Kibungo,163,Rwanda
5399,Nyanza,163,Rwanda
5400,Gitarama,163,Rwanda
5401,Butare,163,Rwanda
5402,Gisenyi,163,Rwanda
5403,Cyangugu,163,Rwanda
5404,Byumba,163,Rwanda
5405,Ruhengeri,163,Rwanda
5406,Kigali,163,Rwanda
5407,Basseterre,164,Saint Kitts and Nevis
5408,Castries,165,Saint Lucia
5409,Kingstown,166,Saint Vincent and the Grenadines
5410,Apia,167,Samoa
5411,San Marino,168,San Marino
5412,Santo Antonio,169,Sao Tome and Principe
5413,Sao Tome,169,Sao Tome and Principe
5414,An Nabk,170,Saudi Arabia
5415,Sakakah,170,Saudi Arabia
5416,Yanbu al Bahr,170,Saudi Arabia
5417,Dawmat al Jandal,170,Saudi Arabia
5418,Qal at Bishah,170,Saudi Arabia
5419,At Taif,170,Saudi Arabia
5420,Najran,170,Saudi Arabia
5421,Al Quwayiyah,170,Saudi Arabia
5422,Al Hillah,170,Saudi Arabia
5423,Al Mubarraz,170,Saudi Arabia
5424,Al-Qatif,170,Saudi Arabia
5425,Az Zahran,170,Saudi Arabia
5426,Buraydah,170,Saudi Arabia
5427,Hail,170,Saudi Arabia
5428,Arar,170,Saudi Arabia
5429,Rafha,170,Saudi Arabia
5430,Al Kharj,170,Saudi Arabia
5431,Ad Damman,170,Saudi Arabia
5432,Hafar al Batin,170,Saudi Arabia
5433,Al Jubayl,170,Saudi Arabia
5434,Al Qunfudhah,170,Saudi Arabia
5435,Al Hufuf,170,Saudi Arabia
5436,Al Wajh,170,Saudi Arabia
5437,Abha,170,Saudi Arabia
5438,Jizan,170,Saudi Arabia
5439,As Sulayyil,170,Saudi Arabia
5440,Medina,170,Saudi Arabia
5441,Tabuk,170,Saudi Arabia
5442,Jeddah,170,Saudi Arabia
5443,Makkah,170,Saudi Arabia
5444,Riyadh,170,Saudi Arabia
5445,Fatick,171,Senegal
5446,Diourbel,171,Senegal
5447,Louga,171,Senegal
5448,Thies,171,Senegal
5449,Kolda,171,Senegal
5450,Tambacounda,171,Senegal
5451,Kedougou,171,Senegal
5452,Ziguinchor,171,Senegal
5453,Kaolack,171,Senegal
5454,Kaedi,171,Senegal
5455,Dakar,171,Senegal
5456,Subotica,172,Serbia
5457,Kragujevac,172,Serbia
5458,Zrenjanin,172,Serbia
5459,Pec,172,Serbia
5460,Nis,172,Serbia
5461,Novi Sad,172,Serbia
5462,Belgrade,172,Serbia
5463,Victoria,173,Seychelles
5464,Makeni,174,Sierra Leone
5465,Koidu,174,Sierra Leone
5466,Kenema,174,Sierra Leone
5467,Bo,174,Sierra Leone
5468,Freetown,174,Sierra Leone
5469,Singapore,175,Singapore
5470,Banska Bystrica,176,Slovakia
5471,Trnava,176,Slovakia
5472,Zvolen,176,Slovakia
5473,Zilina,176,Slovakia
5474,Kosice,176,Slovakia
5475,Presov,176,Slovakia
5476,Bratislava,176,Slovakia
5477,Maribor,177,Slovenia
5478,Ljubljana,177,Slovenia
5479,Gizo,178,Solomon Islands
5480,Lata,178,Solomon Islands
5481,Honiara,178,Solomon Islands
5482,Hudur,179,Somalia
5483,Garbahaarey,179,Somalia
5484,Bu'aale,179,Somalia
5485,Dhuusa Mareeb,179,Somalia
5486,Buurhakaba,179,Somalia
5487,Luuq,179,Somalia
5488,Mandera,179,Somalia
5489,Ferfer,179,Somalia
5490,Jawhar,179,Somalia
5491,Hurdiyo,179,Somalia
5492,Qardho,179,Somalia
5493,Caluula,179,Somalia
5494,Buur Gaabo,179,Somalia
5495,Baydhabo,179,Somalia
5496,Marka,179,Somalia
5497,Mereeg,179,Somalia
5498,Beledweyne,179,Somalia
5499,Boosaaso,179,Somalia
5500,Bandarbeyla,179,Somalia
5501,Gaalkacyo,179,Somalia
5502,Eyl,179,Somalia
5503,Garoowe,179,Somalia
5504,Jamaame,179,Somalia
5505,Kismaayo,179,Somalia
5506,Mogadishu,179,Somalia
5507,Laascaanood,180,Somaliland
5508,Ceerigaabo,180,Somaliland
5509,Boorama,180,Somaliland
5510,Burco,180,Somaliland
5511,Maydh,180,Somaliland
5512,Berbera,180,Somaliland
5513,Hargeysa,180,Somaliland
5514,Qacha's Nek,181,South Africa
5515,Colesberg,181,South Africa
5516,Poffader,181,South Africa
5517,Carnarvon,181,South Africa
5518,Prieska,181,South Africa
5519,Kuruman,181,South Africa
5520,Knysna,181,South Africa
5521,Swellendam,181,South Africa
5522,Hermanus,181,South Africa
5523,Paarl,181,South Africa
5524,Bredasdorp,181,South Africa
5525,Beaufort West,181,South Africa
5526,Brits,181,South Africa
5527,Bloemhof,181,South Africa
5528,Potchefstroom,181,South Africa
5529,Brandfort,181,South Africa
5530,Bethlehem,181,South Africa
5531,Springs,181,South Africa
5532,Volksrust,181,South Africa
5533,Mbombela,181,South Africa
5534,Komatipoort,181,South Africa
5535,Middelburg,181,South Africa
5536,Bethal,181,South Africa
5537,Standerton,181,South Africa
5538,Lebowakgomo,181,South Africa
5539,Tzaneen,181,South Africa
5540,Ulundi,181,South Africa
5541,Ladysmith,181,South Africa
5542,Port Shepstone,181,South Africa
5543,Ubomba,181,South Africa
5544,Cradock,181,South Africa
5545,Uitenhage,181,South Africa
5546,Port Alfred,181,South Africa
5547,Grahamstown,181,South Africa
5548,Port St. Johns,181,South Africa
5549,Aliwal North,181,South Africa
5550,Queenstown,181,South Africa
5551,Benoni,181,South Africa
5552,Vereeniging,181,South Africa
5553,De Aar,181,South Africa
5554,Alexander Bay,181,South Africa
5555,Kimberley,181,South Africa
5556,Oudtshoorn,181,South Africa
5557,Vanhynsdorp,181,South Africa
5558,Saldanha,181,South Africa
5559,Mossel Bay,181,South Africa
5560,Vryburg,181,South Africa
5561,Rustenburg,181,South Africa
5562,Mmabatho,181,South Africa
5563,Klerksdorp,181,South Africa
5564,Kroonstad,181,South Africa
5565,Polokwane,181,South Africa
5566,Thohoyandou,181,South Africa
5567,Musina,181,South Africa
5568,Vryheid,181,South Africa
5569,Pietermaritzburg,181,South Africa
5570,Umtata,181,South Africa
5571,Graaff Reinet,181,South Africa
5572,Bhisho,181,South Africa
5573,Springbok,181,South Africa
5574,Upington,181,South Africa
5575,Worcester,181,South Africa
5576,George,181,South Africa
5577,Welkom,181,South Africa
5578,East London,181,South Africa
5579,Middelburg,181,South Africa
5580,Bloemfontein,181,South Africa
5581,Pretoria,181,South Africa
5582,Port Elizabeth,181,South Africa
5583,Durban,181,South Africa
5584,Johannesburg,181,South Africa
5585,Cape Town,181,South Africa
5586,Grytviken,182,South Georgia and the Islands
5587,Eumseong,183,South Korea
5588,Cheongju,183,South Korea
5589,Wonju,183,South Korea
5590,Chuncheon,183,South Korea
5591,Ansan,183,South Korea
5592,Iksan,183,South Korea
5593,Gyeongju,183,South Korea
5594,Changwon,183,South Korea
5595,Yeosu,183,South Korea
5596,Andong,183,South Korea
5597,Jeju,183,South Korea
5598,Gangneung,183,South Korea
5599,Sokcho,183,South Korea
5600,Jeonju,183,South Korea
5601,Gunsan,183,South Korea
5602,Mokpo,183,South Korea
5603,Puch'on,183,South Korea
5604,Songnam,183,South Korea
5605,Goyang,183,South Korea
5606,Suwon,183,South Korea
5607,Pohang,183,South Korea
5608,Ulsan,183,South Korea
5609,Daegu,183,South Korea
5610,Incheon,183,South Korea
5611,Daejeon,183,South Korea
5612,Gwangju,183,South Korea
5613,Busan,183,South Korea
5614,Seoul,183,South Korea
5615,Bentiu,184,South Sudan
5616,Maridi,184,South Sudan
5617,Yei,184,South Sudan
5618,Melut,184,South Sudan
5619,Nasir,184,South Sudan
5620,Gogrial,184,South Sudan
5621,Kapoeta,184,South Sudan
5622,Aweil,184,South Sudan
5623,Rumbek,184,South Sudan
5624,Yambio,184,South Sudan
5625,Bor,184,South Sudan
5626,Nimule,184,South Sudan
5627,Juba,184,South Sudan
5628,Malakal,184,South Sudan
5629,Wau,184,South Sudan
5630,Merida,185,Spain
5631,Marbella,185,Spain
5632,Linares,185,Spain
5633,Algeciras,185,Spain
5634,Leon,185,Spain
5635,Mataro,185,Spain
5636,Gijon,185,Spain
5637,Vitoria,185,Spain
5638,Almeria,185,Spain
5639,Malaga,185,Spain
5640,Jaén,185,Spain
5641,Huelva,185,Spain
5642,Albacete,185,Spain
5643,Toledo,185,Spain
5644,Guadalajara,185,Spain
5645,Santander,185,Spain
5646,Salamanca,185,Spain
5647,Burgos,185,Spain
5648,Tarragona,185,Spain
5649,Lorca,185,Spain
5650,Cartagena,185,Spain
5651,Oviedo,185,Spain
5652,Santiago de Compostela,185,Spain
5653,Badajoz,185,Spain
5654,Logrono,185,Spain
5655,San Sebastián,185,Spain
5656,Alicante,185,Spain
5657,Castello,185,Spain
5658,Arrecife,185,Spain
5659,Cadiz,185,Spain
5660,Granada,185,Spain
5661,Murcia,185,Spain
5662,Ceuta,185,Spain
5663,La Coruña,185,Spain
5664,Ourense,185,Spain
5665,Pamplona,185,Spain
5666,Valladolid,185,Spain
5667,Melilla,185,Spain
5668,Palma,185,Spain
5669,Zaragoza,185,Spain
5670,Santa Cruz de Tenerife,185,Spain
5671,Cordoba,185,Spain
5672,Vigo,185,Spain
5673,Bilbao,185,Spain
5674,Las Palmas,185,Spain
5675,Seville,185,Spain
5676,Valencia,185,Spain
5677,Barcelona,185,Spain
5678,Madrid,185,Spain
5679,Trincomalee,186,Sri Lanka
5680,Puttalan,186,Sri Lanka
5681,Ratnapura,186,Sri Lanka
5682,Batticaloa,186,Sri Lanka
5683,Kilinochchi,186,Sri Lanka
5684,Matara,186,Sri Lanka
5685,Badulla,186,Sri Lanka
5686,Moratuwa,186,Sri Lanka
5687,Galle,186,Sri Lanka
5688,Anuradhapura,186,Sri Lanka
5689,Jaffna,186,Sri Lanka
5690,Kandy,186,Sri Lanka
5691,Sri Jawewardenepura Kotte,186,Sri Lanka
5692,Colombo,186,Sri Lanka
5693,Ad Damazin,187,Sudan
5694,Haiya,187,Sudan
5695,El Manaqil,187,Sudan
5696,Shendi,187,Sudan
5697,Berber,187,Sudan
5698,Kerma,187,Sudan
5699,Ed Dueim,187,Sudan
5700,Umm Ruwaba,187,Sudan
